Order_ID,Customer_ID,Order_Date,Product,Category,Region,Quantity,Unit_Price,Payment_Method,Marketing_Channel,Gross_Amount,Discount,Revenue,Cost,Profit,Payment_Status,Lost_Revenue_Payment,Delivery_Days,Order_Status,Lost_Revenue_Return,Last_Purchase_Days,Customer_Rating,Customer_Segment,Discount_Leak,Potential_Revenue_Leak
ORD34268,CUST00443,2026-12-15 21:30:00,Furniture,Home,South,4,5985,Debit Card,Email,23940,5,22743.0,19146.29001893665,3596.7099810633517,Success,0.0,7,Completed,0.0,81,4.5,Regular,0.0,0.0
ORD34269,CUST00601,2026-12-15 22:00:00,Furniture,Electronics,East,3,17884,Net Banking,Direct,53652,25,40239.0,30995.025606271138,9243.974393728862,Success,0.0,1,Completed,0.0,83,4.0,High Value,0.0,0.0
ORD34270,CUST04583,2026-12-15 22:30:00,TV,Fashion,West,1,46433,Net Banking,Instagram,46433,25,34824.75,22250.794731912505,12573.955268087495,Success,0.0,3,Completed,0.0,146,4.1,High Value At Risk,0.0,0.0
ORD34271,CUST02787,2026-12-15 23:00:00,Furniture,Accessories,West,1,27289,Debit Card,Direct,27289,10,24560.100000000002,19501.046947230647,5059.053052769355,Success,0.0,7,Completed,0.0,144,2.4,At Risk,0.0,0.0
ORD34272,CUST02696,2026-12-15 23:30:00,Laptop,Fashion,East,1,43139,Credit Card,Email,43139,20,34511.200000000004,21660.122288293114,12851.07771170689,Success,0.0,10,Completed,0.0,70,1.7,High Value,0.0,0.0
ORD34273,CUST02053,2026-12-16 00:00:00,Watch,Fashion,East,2,20974,Net Banking,Email,41948,20,33558.4,22970.4756195286,10587.924380471402,Success,0.0,7,Completed,0.0,32,2.2,High Value,0.0,0.0
ORD34274,CUST00632,2026-12-16 00:30:00,Furniture,Accessories,West,4,27781,Net Banking,Referral,111124,5,105567.79999999999,58207.08243014277,47360.71756985722,Success,0.0,13,Completed,0.0,82,2.8,High Value,0.0,0.0
ORD34275,CUST03443,2026-12-16 01:00:00,Kitchen Appliance,Electronics,North,3,16582,Debit Card,Referral,49746,25,37309.5,29129.232355552656,8180.267644447344,Success,0.0,1,Completed,0.0,33,1.8,High Value,0.0,0.0
ORD34276,CUST01755,2026-12-16 01:30:00,Kitchen Appliance,Home,East,4,16986,Net Banking,Google,67944,20,54355.200000000004,42986.44613026122,11368.753869738786,Success,0.0,14,Completed,0.0,167,1.3,High Value At Risk,0.0,0.0
ORD34277,CUST07021,2026-12-16 02:00:00,Shoes,Fashion,West,3,2052,UPI,Email,6156,25,4617.0,3341.259483392553,1275.7405166074468,Success,0.0,5,Completed,0.0,58,3.3,Regular,0.0,0.0
ORD34278,CUST09771,2026-12-16 02:30:00,Watch,Electronics,North,2,31035,Net Banking,Referral,62070,0,62070.0,43376.9475257219,18693.052474278098,Success,0.0,11,Returned,62070.0,177,2.1,High Value At Risk,0.0,62070.0
ORD34279,CUST00026,2026-12-16 03:00:00,Kitchen Appliance,Home,South,2,31488,Credit Card,Referral,62976,30,44083.2,27173.87296346354,16909.32703653646,Success,0.0,3,Completed,0.0,30,3.0,High Value,0.0,0.0
ORD34280,CUST07947,2026-12-16 03:30:00,Smartphone,Fashion,North,1,44706,Credit Card,Referral,44706,20,35764.8,25087.81924369072,10676.980756309284,Success,0.0,11,Completed,0.0,53,3.1,High Value,0.0,0.0
ORD34281,CUST07298,2026-12-16 04:00:00,Headphones,Home,West,2,4581,Net Banking,Email,9162,15,7787.7,6402.392901346867,1385.307098653133,Success,0.0,13,Cancelled,0.0,128,1.1,At Risk,0.0,0.0
ORD34282,CUST06554,2026-12-16 04:30:00,Laptop,Accessories,East,2,2798,Debit Card,Referral,5596,25,4197.0,3071.642371021133,1125.357628978867,Success,0.0,7,Returned,4197.0,88,3.1,Regular,0.0,4197.0
ORD34283,CUST05760,2026-12-16 05:00:00,Furniture,Electronics,South,3,19826,Net Banking,Referral,59478,10,53530.200000000004,29998.777093965742,23531.422906034262,Success,0.0,3,Completed,0.0,121,4.6,High Value At Risk,0.0,0.0
ORD34284,CUST07756,2026-12-16 05:30:00,Watch,Electronics,East,4,1185,Credit Card,Referral,4740,25,3555.0,2791.082090574069,763.9179094259312,Success,0.0,11,Cancelled,0.0,160,1.2,At Risk,0.0,0.0
ORD34285,CUST01130,2026-12-16 06:00:00,TV,Electronics,South,1,14429,Debit Card,Direct,14429,30,10100.3,8282.310924269483,1817.9890757305166,Failed,10100.3,1,Completed,0.0,116,3.5,At Risk,1010.03,11110.33
ORD34286,CUST04997,2026-12-16 06:30:00,Kitchen Appliance,Fashion,South,4,19756,UPI,Direct,79024,15,67170.4,55575.27465885687,11595.125341143124,Success,0.0,9,Returned,67170.4,27,2.8,High Value,0.0,67170.4
ORD34287,CUST04146,2026-12-16 07:00:00,Shoes,Electronics,North,3,24219,Credit Card,Instagram,72657,10,65391.3,51791.934374187535,13599.365625812468,Success,0.0,4,Returned,65391.3,133,4.8,High Value At Risk,0.0,65391.3
ORD34288,CUST05642,2026-12-16 07:30:00,Headphones,Home,East,4,35071,Credit Card,Direct,140284,10,126255.6,86332.72756703194,39922.87243296807,Failed,126255.6,7,Completed,0.0,178,3.4,High Value At Risk,0.0,126255.6
ORD34289,CUST08634,2026-12-16 08:00:00,Watch,Fashion,West,3,24427,UPI,Instagram,73281,5,69616.95,45806.63975325542,23810.31024674458,Success,0.0,11,Completed,0.0,78,2.0,High Value,0.0,0.0
ORD34290,CUST05898,2026-12-16 08:30:00,Kitchen Appliance,Accessories,South,3,6192,UPI,Referral,18576,25,13932.0,8017.15466464432,5914.84533535568,Success,0.0,6,Completed,0.0,101,4.0,At Risk,0.0,0.0
ORD34291,CUST07370,2026-12-16 09:00:00,TV,Accessories,East,4,26834,Debit Card,Email,107336,30,75135.2,54395.29008565851,20739.909914341486,Success,0.0,5,Completed,0.0,29,4.4,High Value,0.0,0.0
ORD34292,CUST03896,2026-12-16 09:30:00,Shoes,Home,North,3,15834,UPI,Direct,47502,20,38001.6,27043.672691675023,10957.927308324975,Success,0.0,4,Completed,0.0,83,2.5,High Value,0.0,0.0
ORD34293,CUST04798,2026-12-16 10:00:00,Shoes,Electronics,North,3,41987,Debit Card,Google,125961,15,107066.84999999999,78527.16226648593,28539.68773351406,Success,0.0,8,Completed,0.0,4,2.6,High Value,0.0,0.0
ORD34294,CUST01829,2026-12-16 10:30:00,Headphones,Accessories,East,4,29273,Credit Card,Direct,117092,25,87819.0,68139.20973714963,19679.790262850365,Failed,87819.0,8,Completed,0.0,67,3.9,High Value,0.0,87819.0
ORD34295,CUST09728,2026-12-16 11:00:00,TV,Accessories,South,1,42294,Net Banking,Instagram,42294,5,40179.299999999996,32564.218639985906,7615.08136001409,Success,0.0,9,Returned,40179.299999999996,121,4.3,High Value At Risk,0.0,40179.299999999996
ORD34296,CUST00560,2026-12-16 11:30:00,Headphones,Electronics,North,3,7940,Credit Card,Instagram,23820,5,22629.0,16291.03324696973,6337.96675303027,Success,0.0,12,Completed,0.0,116,2.8,At Risk,0.0,0.0
ORD34297,CUST09366,2026-12-16 12:00:00,Smartphone,Accessories,North,2,49321,Debit Card,Referral,98642,20,78913.6,47973.50526157731,30940.094738422697,Success,0.0,12,Cancelled,0.0,27,2.7,High Value,0.0,0.0
ORD34298,CUST09277,2026-12-16 12:30:00,Furniture,Accessories,West,1,32335,UPI,Referral,32335,30,22634.5,15184.659923949934,7449.840076050066,Success,0.0,4,Completed,0.0,161,1.3,At Risk,0.0,0.0
ORD34299,CUST03915,2026-12-16 13:00:00,Laptop,Accessories,South,3,39778,Debit Card,Direct,119334,15,101433.9,66124.58156267634,35309.31843732366,Success,0.0,13,Completed,0.0,58,1.1,High Value,0.0,0.0
ORD34300,CUST08431,2026-12-16 13:30:00,Furniture,Accessories,West,4,17240,Debit Card,Email,68960,20,55168.0,46347.36898909888,8820.631010901117,Success,0.0,14,Completed,0.0,81,3.0,High Value,0.0,0.0
ORD34301,CUST08051,2026-12-16 14:00:00,Laptop,Home,South,4,31593,UPI,Referral,126372,15,107416.2,64729.30240554987,42686.89759445013,Failed,107416.2,9,Completed,0.0,116,4.1,High Value At Risk,0.0,107416.2
ORD34302,CUST09664,2026-12-16 14:30:00,Kitchen Appliance,Fashion,North,4,34869,UPI,Referral,139476,25,104607.0,59824.83503665402,44782.16496334598,Success,0.0,10,Completed,0.0,54,3.1,High Value,0.0,0.0
ORD34303,CUST06901,2026-12-16 15:00:00,Smartphone,Electronics,North,4,35723,Net Banking,Google,142892,5,135747.4,89891.27768036285,45856.12231963714,Success,0.0,5,Completed,0.0,30,1.7,High Value,0.0,0.0
ORD34304,CUST05588,2026-12-16 15:30:00,TV,Accessories,West,2,24407,Net Banking,Direct,48814,15,41491.9,30644.36616036631,10847.533839633692,Success,0.0,11,Returned,41491.9,93,3.0,High Value At Risk,0.0,41491.9
ORD34305,CUST05413,2026-12-16 16:00:00,Headphones,Accessories,South,3,29664,Debit Card,Referral,88992,30,62294.399999999994,42376.176748800106,19918.22325119989,Success,0.0,9,Completed,0.0,105,4.1,High Value At Risk,0.0,0.0
ORD34306,CUST04613,2026-12-16 16:30:00,Kitchen Appliance,Accessories,North,4,33170,Net Banking,Google,132680,15,112778.0,75497.18926301775,37280.810736982254,Success,0.0,1,Completed,0.0,72,2.5,High Value,0.0,0.0
ORD34307,CUST03684,2026-12-16 17:00:00,Laptop,Accessories,East,2,1644,UPI,Instagram,3288,30,2301.6,1493.4988778633137,808.1011221366862,Success,0.0,6,Completed,0.0,77,4.8,Regular,0.0,0.0
ORD34308,CUST08397,2026-12-16 17:30:00,Kitchen Appliance,Fashion,North,3,43039,Credit Card,Direct,129117,5,122661.15,77796.59891085727,44864.551089142726,Failed,122661.15,13,Completed,0.0,20,2.0,High Value,0.0,122661.15
ORD34309,CUST07348,2026-12-16 18:00:00,Smartphone,Electronics,West,4,27738,Net Banking,Email,110952,10,99856.8,81485.85969295783,18370.94030704217,Success,0.0,13,Cancelled,0.0,22,2.0,High Value,0.0,0.0
ORD34310,CUST03601,2026-12-16 18:30:00,Shoes,Accessories,East,1,19047,Net Banking,Email,19047,5,18094.649999999998,11215.438661939372,6879.211338060626,Success,0.0,10,Completed,0.0,108,2.2,At Risk,0.0,0.0
ORD34311,CUST06644,2026-12-16 19:00:00,Watch,Home,South,4,2679,Credit Card,Google,10716,5,10180.199999999999,8104.284088013618,2075.9159119863807,Success,0.0,13,Completed,0.0,95,2.0,At Risk,0.0,0.0
ORD34312,CUST01214,2026-12-16 19:30:00,Furniture,Home,East,2,22608,Debit Card,Email,45216,20,36172.8,25518.858923266806,10653.941076733197,Success,0.0,1,Completed,0.0,63,4.8,High Value,0.0,0.0
ORD34313,CUST07348,2026-12-16 20:00:00,Watch,Fashion,South,1,42899,Net Banking,Instagram,42899,15,36464.15,26490.901302679,9973.248697321,Success,0.0,8,Completed,0.0,42,3.5,High Value,0.0,0.0
ORD34314,CUST03092,2026-12-16 20:30:00,Laptop,Fashion,South,4,38916,Debit Card,Google,155664,15,132314.4,76502.55181506585,55811.84818493415,Success,0.0,14,Completed,0.0,180,1.8,High Value At Risk,0.0,0.0
ORD34315,CUST01383,2026-12-16 21:00:00,Laptop,Accessories,East,4,37759,Net Banking,Instagram,151036,25,113277.0,95733.84933255093,17543.150667449067,Success,0.0,3,Completed,0.0,163,3.8,High Value At Risk,11327.7,11327.7
ORD34316,CUST03681,2026-12-16 21:30:00,Smartphone,Fashion,West,4,44358,Credit Card,Email,177432,0,177432.0,107014.73392952229,70417.26607047771,Success,0.0,12,Completed,0.0,38,1.2,High Value,0.0,0.0
ORD34317,CUST09872,2026-12-16 22:00:00,Kitchen Appliance,Electronics,South,1,5749,Debit Card,Direct,5749,25,4311.75,2877.046028523434,1434.703971476566,Success,0.0,1,Completed,0.0,152,3.8,At Risk,0.0,0.0
ORD34318,CUST08199,2026-12-16 22:30:00,Headphones,Home,West,3,37122,Credit Card,Referral,111366,20,89092.8,52519.85500061304,36572.944999386964,Success,0.0,11,Cancelled,0.0,43,3.1,High Value,0.0,0.0
ORD34319,CUST03499,2026-12-16 23:00:00,Laptop,Electronics,East,3,45544,UPI,Instagram,136632,0,136632.0,112136.63823238251,24495.36176761749,Success,0.0,12,Completed,0.0,100,2.8,High Value At Risk,0.0,0.0
ORD34320,CUST08488,2026-12-16 23:30:00,Headphones,Fashion,East,4,37726,Credit Card,Referral,150904,30,105632.79999999999,66604.41117633013,39028.388823669855,Success,0.0,2,Completed,0.0,43,4.5,High Value,0.0,0.0
ORD34321,CUST05507,2026-12-17 00:00:00,Kitchen Appliance,Electronics,North,1,8109,Credit Card,Instagram,8109,25,6081.75,3735.638255812086,2346.111744187914,Success,0.0,11,Completed,0.0,83,2.0,Regular,0.0,0.0
ORD34322,CUST08456,2026-12-17 00:30:00,Watch,Fashion,North,3,29551,Debit Card,Direct,88653,10,79787.7,64549.42318940599,15238.276810594005,Success,0.0,10,Completed,0.0,60,3.0,High Value,0.0,0.0
ORD34323,CUST02138,2026-12-17 01:00:00,Smartphone,Electronics,East,1,904,Net Banking,Direct,904,20,723.2,593.157262636388,130.042737363612,Success,0.0,12,Completed,0.0,73,2.5,Regular,0.0,0.0
ORD34324,CUST07656,2026-12-17 01:30:00,Shoes,Accessories,East,4,35111,UPI,Direct,140444,5,133421.8,113257.73701332543,20164.06298667456,Success,0.0,4,Completed,0.0,102,1.4,High Value At Risk,0.0,0.0
ORD34325,CUST08125,2026-12-17 02:00:00,Laptop,Accessories,East,3,7446,Debit Card,Referral,22338,5,21221.1,17695.895741014956,3525.2042589850425,Success,0.0,2,Completed,0.0,120,3.4,At Risk,0.0,0.0
ORD34326,CUST04949,2026-12-17 02:30:00,Furniture,Electronics,North,3,8371,Net Banking,Email,25113,5,23857.35,19013.249773040952,4844.100226959046,Success,0.0,9,Returned,23857.35,123,2.9,At Risk,0.0,23857.35
ORD34327,CUST03866,2026-12-17 03:00:00,Kitchen Appliance,Accessories,West,4,35130,Debit Card,Email,140520,15,119442.0,94680.92436979334,24761.07563020666,Success,0.0,10,Completed,0.0,43,1.4,High Value,0.0,0.0
ORD34328,CUST05461,2026-12-17 03:30:00,Watch,Fashion,West,3,40716,Credit Card,Direct,122148,10,109933.2,91357.9369506386,18575.263049361398,Success,0.0,3,Returned,109933.2,59,4.2,High Value,0.0,109933.2
ORD34329,CUST05449,2026-12-17 04:00:00,Headphones,Electronics,West,3,15631,Net Banking,Direct,46893,20,37514.4,24824.61744951269,12689.78255048731,Success,0.0,11,Completed,0.0,176,2.2,High Value At Risk,0.0,0.0
ORD34330,CUST04497,2026-12-17 04:30:00,Headphones,Fashion,North,4,20059,Net Banking,Google,80236,15,68200.59999999999,44384.91695415129,23815.683045848702,Success,0.0,4,Completed,0.0,158,3.1,High Value At Risk,0.0,0.0
ORD34331,CUST04453,2026-12-17 05:00:00,Furniture,Home,South,3,21005,UPI,Instagram,63015,5,59864.25,43809.72957867396,16054.520421326037,Success,0.0,10,Completed,0.0,154,1.5,High Value At Risk,0.0,0.0
ORD34332,CUST06899,2026-12-17 05:30:00,Kitchen Appliance,Accessories,South,3,36873,UPI,Email,110619,20,88495.20000000001,64265.79534658352,24229.404653416488,Success,0.0,1,Completed,0.0,166,2.7,High Value At Risk,0.0,0.0
ORD34333,CUST02547,2026-12-17 06:00:00,Watch,Accessories,West,2,45200,Net Banking,Direct,90400,0,90400.0,71166.51487715797,19233.48512284203,Success,0.0,3,Completed,0.0,72,4.7,High Value,0.0,0.0
ORD34334,CUST04930,2026-12-17 06:30:00,Watch,Fashion,West,3,4345,Credit Card,Email,13035,20,10428.0,7647.248375997386,2780.7516240026143,Success,0.0,4,Returned,10428.0,107,3.5,At Risk,0.0,10428.0
ORD34335,CUST08311,2026-12-17 07:00:00,TV,Fashion,East,3,10887,Net Banking,Instagram,32661,0,32661.0,23162.875818822464,9498.124181177536,Success,0.0,9,Completed,0.0,143,1.3,High Value At Risk,0.0,0.0
ORD34336,CUST07215,2026-12-17 07:30:00,Kitchen Appliance,Home,North,1,17312,Net Banking,Instagram,17312,15,14715.199999999999,11716.632269494095,2998.5677305059035,Success,0.0,6,Completed,0.0,39,3.7,Regular,0.0,0.0
ORD34337,CUST02396,2026-12-17 08:00:00,Furniture,Electronics,South,3,39172,Debit Card,Google,117516,15,99888.59999999999,56699.37518769464,43189.22481230535,Success,0.0,3,Returned,99888.59999999999,78,2.7,High Value,0.0,99888.59999999999
ORD34338,CUST07672,2026-12-17 08:30:00,Headphones,Fashion,West,2,28457,Debit Card,Direct,56914,15,48376.9,38513.750874622405,9863.149125377597,Success,0.0,3,Completed,0.0,90,2.5,High Value,0.0,0.0
ORD34339,CUST05515,2026-12-17 09:00:00,Furniture,Electronics,East,2,47887,UPI,Referral,95774,15,81407.9,66481.42555859711,14926.474441402883,Success,0.0,11,Cancelled,0.0,86,2.3,High Value,0.0,0.0
ORD34340,CUST01703,2026-12-17 09:30:00,Kitchen Appliance,Electronics,West,3,25159,Debit Card,Email,75477,0,75477.0,59808.4442126151,15668.555787384903,Success,0.0,1,Completed,0.0,14,2.3,High Value,0.0,0.0
ORD34341,CUST08722,2026-12-17 10:00:00,Watch,Fashion,West,1,39341,Debit Card,Instagram,39341,5,37373.95,22343.770322236975,15030.179677763022,Success,0.0,4,Returned,37373.95,174,4.1,High Value At Risk,0.0,37373.95
ORD34342,CUST03675,2026-12-17 10:30:00,Watch,Accessories,South,2,25619,Net Banking,Direct,51238,25,38428.5,29413.46670887362,9015.03329112638,Success,0.0,4,Completed,0.0,178,1.6,High Value At Risk,0.0,0.0
ORD34343,CUST08495,2026-12-17 11:00:00,Watch,Fashion,East,2,46480,Credit Card,Instagram,92960,20,74368.0,44073.093361657826,30294.906638342174,Success,0.0,9,Completed,0.0,172,3.4,High Value At Risk,0.0,0.0
ORD34344,CUST04252,2026-12-17 11:30:00,Headphones,Fashion,East,4,34177,UPI,Google,136708,25,102531.0,73404.11407489247,29126.885925107534,Success,0.0,7,Completed,0.0,177,2.1,High Value At Risk,0.0,0.0
ORD34345,CUST00014,2026-12-17 12:00:00,Smartphone,Fashion,West,2,46108,Debit Card,Instagram,92216,5,87605.2,49466.076378748854,38139.12362125114,Success,0.0,3,Completed,0.0,8,4.5,High Value,0.0,0.0
ORD34346,CUST07188,2026-12-17 12:30:00,Headphones,Accessories,North,4,29890,Credit Card,Direct,119560,10,107604.0,79729.07073677845,27874.92926322155,Success,0.0,9,Completed,0.0,144,3.8,High Value At Risk,0.0,0.0
ORD34347,CUST02804,2026-12-17 13:00:00,TV,Home,West,3,49420,Debit Card,Email,148260,10,133434.0,106315.91784105114,27118.082158948862,Success,0.0,4,Completed,0.0,133,2.1,High Value At Risk,0.0,0.0
ORD34348,CUST00889,2026-12-17 13:30:00,Shoes,Accessories,North,2,31328,UPI,Direct,62656,20,50124.8,40840.24703026536,9284.552969734643,Success,0.0,6,Completed,0.0,78,4.3,High Value,0.0,0.0
ORD34349,CUST09389,2026-12-17 14:00:00,TV,Fashion,South,4,25389,Net Banking,Referral,101556,5,96478.2,80799.81055028003,15678.389449719965,Failed,96478.2,14,Cancelled,0.0,140,1.3,High Value At Risk,0.0,96478.2
ORD34350,CUST04541,2026-12-17 14:30:00,Furniture,Home,South,2,27309,Credit Card,Instagram,54618,20,43694.4,26512.60948884195,17181.79051115805,Success,0.0,6,Completed,0.0,84,1.8,High Value,0.0,0.0
ORD34351,CUST08091,2026-12-17 15:00:00,Watch,Fashion,North,2,3594,Net Banking,Google,7188,10,6469.2,5395.904712263435,1073.2952877365651,Success,0.0,12,Cancelled,0.0,3,2.9,Regular,0.0,0.0
ORD34352,CUST02170,2026-12-17 15:30:00,Shoes,Electronics,South,2,14686,UPI,Instagram,29372,20,23497.600000000002,15279.04681820926,8218.553181790741,Success,0.0,2,Completed,0.0,139,2.0,At Risk,0.0,0.0
ORD34353,CUST03652,2026-12-17 16:00:00,Laptop,Fashion,South,2,43573,Credit Card,Direct,87146,5,82788.7,56285.453521442454,26503.246478557543,Success,0.0,2,Completed,0.0,56,2.5,High Value,0.0,0.0
ORD34354,CUST08018,2026-12-17 16:30:00,Shoes,Electronics,West,1,4338,UPI,Instagram,4338,25,3253.5,2246.39138588273,1007.10861411727,Failed,3253.5,11,Completed,0.0,149,2.6,At Risk,0.0,3253.5
ORD34355,CUST08241,2026-12-17 17:00:00,Kitchen Appliance,Home,North,4,12657,UPI,Google,50628,15,43033.799999999996,29070.007194071986,13963.79280592801,Success,0.0,11,Completed,0.0,79,2.8,High Value,0.0,0.0
ORD34356,CUST00181,2026-12-17 17:30:00,Shoes,Electronics,North,3,21655,Credit Card,Email,64965,10,58468.5,49129.111948466154,9339.388051533846,Failed,58468.5,2,Completed,0.0,159,4.6,High Value At Risk,0.0,58468.5
ORD34357,CUST03879,2026-12-17 18:00:00,Furniture,Home,North,4,49012,UPI,Email,196048,20,156838.4,105902.83827122033,50935.56172877966,Success,0.0,1,Returned,156838.4,157,2.1,High Value At Risk,0.0,156838.4
ORD34358,CUST09610,2026-12-17 18:30:00,Furniture,Fashion,East,1,16348,UPI,Email,16348,5,15530.599999999999,12605.205958339346,2925.394041660653,Success,0.0,4,Completed,0.0,107,4.0,At Risk,0.0,0.0
ORD34359,CUST03465,2026-12-17 19:00:00,Kitchen Appliance,Fashion,North,3,42714,Debit Card,Referral,128142,5,121734.9,70236.17335080898,51498.72664919101,Success,0.0,3,Completed,0.0,29,3.3,High Value,0.0,0.0
ORD34360,CUST00530,2026-12-17 19:30:00,Watch,Electronics,East,3,6490,UPI,Referral,19470,30,13629.0,8296.258449153089,5332.741550846911,Failed,13629.0,7,Completed,0.0,171,3.3,At Risk,0.0,13629.0
ORD34361,CUST05772,2026-12-17 20:00:00,Watch,Accessories,West,2,43250,Net Banking,Instagram,86500,30,60549.99999999999,34979.59556281568,25570.404437184312,Success,0.0,9,Completed,0.0,15,1.4,High Value,0.0,0.0
ORD34362,CUST04680,2026-12-17 20:30:00,TV,Accessories,North,4,47149,Net Banking,Direct,188596,25,141447.0,102798.84658652476,38648.153413475244,Success,0.0,2,Completed,0.0,173,2.1,High Value At Risk,0.0,0.0
ORD34363,CUST07941,2026-12-17 21:00:00,Smartphone,Accessories,North,3,39394,Credit Card,Instagram,118182,15,100454.7,78828.94866818274,21625.751331817257,Success,0.0,11,Completed,0.0,78,1.3,High Value,0.0,0.0
ORD34364,CUST01287,2026-12-17 21:30:00,Smartphone,Electronics,South,1,10702,Debit Card,Instagram,10702,15,9096.699999999999,6676.347799015632,2420.3522009843673,Success,0.0,7,Returned,9096.699999999999,133,2.2,At Risk,0.0,9096.699999999999
ORD34365,CUST02191,2026-12-17 22:00:00,Shoes,Electronics,East,1,37305,UPI,Instagram,37305,10,33574.5,24238.617006389733,9335.882993610267,Success,0.0,8,Completed,0.0,141,2.8,High Value At Risk,0.0,0.0
ORD34366,CUST08899,2026-12-17 22:30:00,TV,Accessories,North,1,3353,UPI,Email,3353,5,3185.35,2236.4922639269707,948.8577360730292,Success,0.0,10,Completed,0.0,143,3.1,At Risk,0.0,0.0
ORD34367,CUST08486,2026-12-17 23:00:00,Kitchen Appliance,Electronics,West,4,43594,Credit Card,Instagram,174376,20,139500.80000000002,92463.66639033424,47037.133609665776,Success,0.0,3,Completed,0.0,173,3.4,High Value At Risk,0.0,0.0
ORD34368,CUST01562,2026-12-17 23:30:00,Smartphone,Accessories,South,2,42569,Net Banking,Referral,85138,5,80881.09999999999,57938.21327114876,22942.886728851234,Success,0.0,6,Completed,0.0,111,2.8,High Value At Risk,0.0,0.0
ORD34369,CUST05629,2026-12-18 00:00:00,Smartphone,Home,West,1,37505,Credit Card,Email,37505,0,37505.0,23333.970090029576,14171.029909970424,Success,0.0,14,Completed,0.0,135,3.2,High Value At Risk,0.0,0.0
ORD34370,CUST02612,2026-12-18 00:30:00,Kitchen Appliance,Home,South,2,30495,Net Banking,Google,60990,25,45742.5,37515.089715065136,8227.410284934864,Success,0.0,8,Completed,0.0,105,2.7,High Value At Risk,4574.25,4574.25
ORD34371,CUST06561,2026-12-18 01:00:00,Furniture,Electronics,West,1,36690,Net Banking,Email,36690,10,33021.0,19489.53586243324,13531.46413756676,Success,0.0,14,Completed,0.0,45,3.2,High Value,0.0,0.0
ORD34372,CUST00661,2026-12-18 01:30:00,TV,Fashion,South,3,5548,UPI,Email,16644,15,14147.4,8392.928192006164,5754.471807993836,Success,0.0,4,Completed,0.0,56,4.9,Regular,0.0,0.0
ORD34373,CUST03179,2026-12-18 02:00:00,Shoes,Electronics,West,3,42881,UPI,Email,128643,15,109346.55,65722.28512335733,43624.26487664267,Success,0.0,7,Completed,0.0,81,2.9,High Value,0.0,0.0
ORD34374,CUST03390,2026-12-18 02:30:00,Watch,Home,West,2,35253,Net Banking,Google,70506,20,56404.8,33879.02882789651,22525.771172103494,Success,0.0,5,Completed,0.0,4,3.4,High Value,0.0,0.0
ORD34375,CUST03064,2026-12-18 03:00:00,Laptop,Home,West,3,22104,Credit Card,Instagram,66312,10,59680.8,48754.74586402205,10926.054135977953,Success,0.0,5,Completed,0.0,150,4.5,High Value At Risk,0.0,0.0
ORD34376,CUST06402,2026-12-18 03:30:00,TV,Accessories,East,1,7538,UPI,Email,7538,5,7161.099999999999,5348.441689155331,1812.6583108446684,Success,0.0,1,Completed,0.0,140,1.8,At Risk,0.0,0.0
ORD34377,CUST08128,2026-12-18 04:00:00,Watch,Accessories,East,2,14200,Debit Card,Direct,28400,15,24140.0,20310.987593840466,3829.0124061595343,Failed,24140.0,10,Cancelled,0.0,107,2.2,At Risk,0.0,24140.0
ORD34378,CUST02841,2026-12-18 04:30:00,TV,Fashion,East,2,1206,Debit Card,Google,2412,0,2412.0,1390.1801309073485,1021.8198690926515,Failed,2412.0,11,Cancelled,0.0,17,2.8,Regular,0.0,2412.0
ORD34379,CUST06310,2026-12-18 05:00:00,TV,Accessories,South,1,30519,Debit Card,Google,30519,20,24415.2,20076.828299136847,4338.371700863154,Success,0.0,11,Completed,0.0,126,1.0,At Risk,0.0,0.0
ORD34380,CUST07193,2026-12-18 05:30:00,Shoes,Accessories,North,2,30329,Debit Card,Google,60658,20,48526.4,35334.47470861273,13191.92529138727,Success,0.0,6,Completed,0.0,135,4.1,High Value At Risk,0.0,0.0
ORD34381,CUST06055,2026-12-18 06:00:00,Shoes,Home,South,1,16198,Debit Card,Google,16198,15,13768.3,8906.462847885421,4861.837152114578,Success,0.0,4,Completed,0.0,128,1.3,At Risk,0.0,0.0
ORD34382,CUST06147,2026-12-18 06:30:00,Furniture,Accessories,East,3,23128,Net Banking,Google,69384,25,52038.0,44051.04293783649,7986.957062163507,Failed,52038.0,1,Completed,0.0,157,2.1,High Value At Risk,5203.8,57241.8
ORD34383,CUST06562,2026-12-18 07:00:00,Watch,Electronics,East,3,49297,Net Banking,Direct,147891,10,133101.9,97201.42652170995,35900.47347829005,Success,0.0,11,Cancelled,0.0,31,1.1,High Value,0.0,0.0
ORD34384,CUST08561,2026-12-18 07:30:00,TV,Home,North,1,19174,UPI,Referral,19174,25,14380.5,9347.72438471419,5032.775615285809,Success,0.0,1,Completed,0.0,168,3.9,At Risk,0.0,0.0
ORD34385,CUST00539,2026-12-18 08:00:00,Smartphone,Electronics,West,4,10387,Net Banking,Email,41548,15,35315.799999999996,24679.198284743914,10636.601715256082,Success,0.0,6,Completed,0.0,68,1.5,High Value,0.0,0.0
ORD34386,CUST02928,2026-12-18 08:30:00,Laptop,Fashion,South,1,1528,Credit Card,Email,1528,15,1298.8,824.0699710223328,474.7300289776672,Success,0.0,4,Completed,0.0,6,2.3,Regular,0.0,0.0
